source_url,route_or_template,http_behavior,indexability,canonical_url,sitemap,internal_link_sources,search_intent,preferred_destination,proposed_disposition,reason,architecture_class
/booking,app transactional layouts,200,noindex,https://shalean.co.za/booking,no,CTAs,transactional,/booking,NOINDEX,booking layout noindex,transactional
/cleaner/apply,app transactional layouts,200,noindex,https://shalean.co.za/cleaner/apply,no,CTAs,transactional,/cleaner/apply,NOINDEX,robots Disallow /cleaner,transactional
/cleaner/apply/form,app transactional layouts,200,noindex,https://shalean.co.za/cleaner/apply/form,no,CTAs,transactional,/cleaner/apply/form,NOINDEX,"explicit noindex,nofollow — preserve",transactional
/,marketing pages,200,"index,follow",https://shalean.co.za/,yes,nav/footer,mixed marketing,/,KEEP,core sitemap content,core-marketing
/contact,marketing pages,200,"index,follow",https://shalean.co.za/contact,yes,nav/footer,mixed marketing,/contact,KEEP,core sitemap content,core-marketing
/about,marketing pages,200,"index,follow",https://shalean.co.za/about,yes,nav/footer,mixed marketing,/about,KEEP,core sitemap content,core-marketing
/blog,marketing pages,200,"index,follow",https://shalean.co.za/blog,yes,nav/footer,mixed marketing,/blog,KEEP,core sitemap content,core-marketing
/faq,marketing pages,200,"index,follow",https://shalean.co.za/faq,yes,nav/footer,mixed marketing,/faq,KEEP,core sitemap content,core-marketing
/reviews,marketing pages,200,"index,follow",https://shalean.co.za/reviews,yes,nav/footer,mixed marketing,/reviews,KEEP,core sitemap content,core-marketing
/quote,marketing pages,200,"index,follow",https://shalean.co.za/quote,yes,nav/footer,mixed marketing,/quote,KEEP,core sitemap content,core-marketing
/privacy-policy,marketing pages,200,"index,follow",https://shalean.co.za/privacy-policy,yes,nav/footer,mixed marketing,/privacy-policy,KEEP,core sitemap content,core-marketing
/terms-of-service,marketing pages,200,"index,follow",https://shalean.co.za/terms-of-service,yes,nav/footer,mixed marketing,/terms-of-service,KEEP,core sitemap content,core-marketing
/johannesburg/*,isSeoRebuildGonePath,410,n/a,,no,retired metro,retired,,410_REMOVE,JHB permanently retired,retired-metro
/cape-town/cleaning-services/{area},proxy + page permanentRedirect,308,n/a,hub or /locations,no,legacy growth,local commercial,/locations/{suburb}-cleaning-services,301_REDIRECT,legacy city×area → hub,legacy-growth
/cleaning-services/{area},proxy flat,308,n/a,hub,no,WP/.com,local commercial,/locations/{suburb}-cleaning-services,301_REDIRECT,flat cleaning-services → hub,legacy-growth
/blog/best-cleaning-services-{area}-cape-town,proxy,410,n/a,,no,thin clones,local,,410_REMOVE,thin best-of blogs gone,blog-cleanup
/blog/cleaning-services-{area}-cape-town,programmaticBlogCleanupRedirects,308,n/a,hub,no,programmatic thin,local commercial,/locations/{suburb}-cleaning-services,301_REDIRECT,commercial blog → spine,blog-cleanup
